file,temp,rate,strain,stress
BST_900_01b.txt,900,0.1,0.817448568452808,97.866977150484
BST_900_01b.txt,900,0.1,0.829279740583454,97.7756232277879
BST_900_01b.txt,900,0.1,0.841116363837375,97.695861331644
BST_900_01b.txt,900,0.1,0.852958821576163,97.6302495036921
BST_900_01b.txt,900,0.1,0.864807480010471,97.5828970583287
BST_900_01b.txt,900,0.1,0.876661138021449,97.5540184987926
BST_900_01b.txt,900,0.1,0.888518102906956,97.5429705796373
BST_900_01b.txt,900,0.1,0.900377543193691,97.5623885268725
BST_900_01b.txt,900,0.1,0.912236295949109,97.6080491893943
BST_900_01b.txt,900,0.1,0.924094659126361,97.6578437402198
BST_900_01b.txt,900,0.1,0.935953007524159,97.7078513254061
BST_900_01b.txt,900,0.1,0.947811168713105,97.7595806538502
BST_900_01b.txt,900,0.1,0.959668703432208,97.816366749587
BST_900_01b.txt,900,0.1,0.971526255700827,97.8730978496092
BST_900_01b.txt,900,0.1,0.983383398429668,97.932725728159
BST_900_01b.txt,900,0.1,0.995240511796783,97.9926496468054
BST_900_01b.txt,900,0.1,1.00709720768808,98.055377202659
BST_900_01b.txt,900,0.1,1.01895099381896,98.1324614641669
BST_900_01b.txt,900,0.1,1.03080113920878,98.2245175590933
BST_900_01b.txt,900,0.1,1.04264555304332,98.3341621848005
BST_900_01b.txt,900,0.1,1.05446886556677,98.4886081201094
BST_900_01b.txt,900,0.1,1.06625176736513,98.7025279687953
BST_900_01b.txt,900,0.1,1.07799931768116,98.9573572617378
BST_900_01b.txt,900,0.1,1.08978596168004,99.1675120147373
BST_900_01b.txt,900,0.1,1.10160763623258,99.326025547934
BST_900_01b.txt,900,0.1,1.11342720457727,99.4890501908441
BST_900_01b.txt,900,0.1,1.12522876770995,99.6807008854407
BST_900_01b.txt,900,0.1,1.13702960283003,99.873242321568
BST_900_01b.txt,900,0.1,1.14885802614698,100.019449753334
BST_900_01b.txt,900,0.1,1.16066072684459,100.034727703503
BST_900_1a.txt,900,1.0,0.0,54.2120860195299
BST_900_1a.txt,900,1.0,0.0012444941886174,56.4299032049494
BST_900_1a.txt,900,1.0,0.0024992859467521,58.6476349296947
BST_900_1a.txt,900,1.0,0.0037833546206103,60.8649186231235
BST_900_1a.txt,900,1.0,0.0051266845627411,63.0812089781006
BST_900_1a.txt,900,1.0,0.0064700145048719,65.297608354621
BST_900_1a.txt,900,1.0,0.0079150477802318,67.512058790837
BST_900_1a.txt,900,1.0,0.0093824172379609,69.7261834689434
BST_900_1a.txt,900,1.0,0.0109060840849689,71.9391695026833
BST_900_1a.txt,900,1.0,0.0125340463078673,74.1499528982683
BST_900_1a.txt,900,1.0,0.0141620085307656,76.3608876944968
BST_900_1a.txt,900,1.0,0.0159451769421407,78.5681221259084
BST_900_1a.txt,900,1.0,0.0177396246284483,80.7752527738151
BST_900_1a.txt,900,1.0,0.0196524653928689,82.9792675940074
BST_900_1a.txt,900,1.0,0.021655439728764,85.1809771098755
BST_900_1a.txt,900,1.0,0.0237116614146616,87.3812538149405
BST_900_1a.txt,900,1.0,0.0259136677485192,89.5772659041786
BST_900_1a.txt,900,1.0,0.028122632247348,91.77327962396
BST_900_1a.txt,900,1.0,0.0305592858127338,93.9617398404751
BST_900_1a.txt,900,1.0,0.0329959393781196,96.150477871168
BST_900_1a.txt,900,1.0,0.0356539908751841,98.3310400783713
BST_900_1a.txt,900,1.0,0.0383476034316202,100.510560846333
BST_900_1a.txt,900,1.0,0.0412551834275569,102.68129155223
BST_900_1a.txt,900,1.0,0.0442278974058747,104.849608633291
BST_900_1a.txt,900,1.0,0.0474572888608893,107.005980312561
BST_900_1a.txt,900,1.0,0.0507735699403281,109.158596671292
BST_900_1a.txt,900,1.0,0.0544298317320043,111.293026108394
BST_900_1a.txt,900,1.0,0.058164228054711,113.42365579159
BST_900_1a.txt,900,1.0,0.0622982827932015,115.529931571147
BST_900_1a.txt,900,1.0,0.0665167368973293,117.631011696191
BST_900_1a.txt,900,1.0,0.0709911354248481,119.715050866338
BST_900_1a.txt,900,1.0,0.0756455202016758,121.786153898839
BST_900_1a.txt,900,1.0,0.0804500841316764,123.84660305621
BST_900_1a.txt,900,1.0,0.0856779267997522,125.872322450697
BST_900_1a.txt,900,1.0,0.0911108976947732,127.879925447965
BST_900_1a.txt,900,1.0,0.0968021746942015,129.864207593447
BST_900_1a.txt,900,1.0,0.102847869443015,131.812986230172
BST_900_1a.txt,900,1.0,0.109086128052382,133.74145372176
BST_900_1a.txt,900,1.0,0.115526271047932,135.647971399012
BST_900_1a.txt,900,1.0,0.122212182064571,137.526200135267
BST_900_1a.txt,900,1.0,0.129218243682644,139.364221346947
BST_900_1a.txt,900,1.0,0.136473648058299,141.16899563838
BST_900_1a.txt,900,1.0,0.144005657814547,142.934507013454
BST_900_1a.txt,900,1.0,0.151844072927204,144.653685474085
BST_900_1a.txt,900,1.0,0.159992922721594,146.322341444815
BST_900_1a.txt,900,1.0,0.168504203941123,147.926589824546
BST_900_1a.txt,900,1.0,0.177275651218384,149.481014951757
BST_900_1a.txt,900,1.0,0.186210152306381,151.003021160075
BST_900_1a.txt,900,1.0,0.195299133628825,152.492990057938
BST_900_1a.txt,900,1.0,0.204540220123594,153.950027629067
BST_900_1a.txt,900,1.0,0.213952144009989,155.368003190587
BST_900_1a.txt,900,1.0,0.223554857479785,156.739666295871
BST_900_1a.txt,900,1.0,0.233353916842636,158.060578934705
BST_900_1a.txt,900,1.0,0.243345593155351,159.328298280493
BST_900_1a.txt,900,1.0,0.253489170730905,160.551796070384
BST_900_1a.txt,900,1.0,0.263754200208928,161.738198202624
BST_900_1a.txt,900,1.0,0.274130842676141,162.888870218152
BST_900_1a.txt,900,1.0,0.284631141364738,163.997546269281
BST_900_1a.txt,900,1.0,0.295332159922454,165.031312281214
BST_900_1a.txt,900,1.0,0.306235989283005,165.980543604856
BST_900_1a.txt,900,1.0,0.317324152983582,166.842948455005
BST_900_1a.txt,900,1.0,0.328567834596345,167.622359290293
BST_900_1a.txt,900,1.0,0.339935949742004,168.325841066901
BST_900_1a.txt,900,1.0,0.351413072290678,168.952989644523
BST_900_1a.txt,900,1.0,0.362990052525207,169.497735751227
BST_900_1a.txt,900,1.0,0.374662132259649,169.945032062228
BST_900_1a.txt,900,1.0,0.386407532900543,170.291111603574
BST_900_1a.txt,900,1.0,0.398200494220885,170.536046282403
BST_900_1a.txt,900,1.0,0.410018536150211,170.668031875773
BST_900_1a.txt,900,1.0,0.421833698044871,170.689775217831
BST_900_1a.txt,900,1.0,0.433624968878608,170.618109199275
BST_900_1a.txt,900,1.0,0.445391074285036,170.486583222888
BST_900_1a.txt,900,1.0,0.457131410649489,170.308721602931
BST_900_1a.txt,900,1.0,0.468833174481289,170.074566903675
BST_900_1a.txt,900,1.0,0.480444045644974,169.736040535726
BST_900_1a.txt,900,1.0,0.491937544510057,169.291420934796
BST_900_1a.txt,900,1.0,0.503324463074425,168.765697498035
BST_900_1a.txt,900,1.0,0.514651176948106,168.198285576865
BST_900_1a.txt,900,1.0,0.525957439414858,167.616842380184
BST_900_1a.txt,900,1.0,0.537232617876886,167.015150073414
BST_900_1a.txt,900,1.0,0.548428251016,166.365888004208
BST_900_1a.txt,900,1.0,0.559492032408615,165.64351375033
BST_900_1a.txt,900,1.0,0.570428369083785,164.856403628032
BST_900_1a.txt,900,1.0,0.581268700904648,164.023284794042
BST_900_1a.txt,900,1.0,0.592061302194531,163.167723800059
BST_900_1a.txt,900,1.0,0.60281835680742,162.295512121833
BST_900_1a.txt,900,1.0,0.613543195492414,161.408323234709
BST_900_1a.txt,900,1.0,0.624247864519461,160.511421946297
BST_900_1a.txt,900,1.0,0.634938645659038,159.607506963691
BST_900_1a.txt,900,1.0,0.645617111037298,158.697268166756
BST_900_1a.txt,900,1.0,0.656296169935639,157.786047166197
BST_900_1a.txt,900,1.0,0.667012924756466,156.889405203712
BST_900_1a.txt,900,1.0,0.677768295144519,156.008076909931
BST_900_1a.txt,900,1.0,0.688566538534901,155.14431395484
BST_900_1a.txt,900,1.0,0.699378878193723,154.285637319064
BST_900_1a.txt,900,1.0,0.71018448719874,153.422853098066
BST_900_1a.txt,900,1.0,0.720981257243099,152.555040315664
BST_900_1a.txt,900,1.0,0.7317529387448,151.675134042878
BST_900_1a.txt,900,1.0,0.742466539305935,150.769288852232
BST_900_1a.txt,900,1.0,0.753106231439566,149.831666005128
BST_900_1a.txt,900,1.0,0.763739337172248,148.89009459434
BST_900_1a.txt,900,1.0,0.774541727158154,148.022056130409
BST_900_1a.txt,900,1.0,0.785654848211408,147.307142803686
BST_900_1a.txt,900,1.0,0.796923454959406,146.675928183867
BST_900_1a.txt,900,1.0,0.80803819192714,145.957905790207
BST_900_1a.txt,900,1.0,0.81894252575988,145.130811722654
BST_900_1a.txt,900,1.0,0.829800378773832,144.280004177881
BST_900_1a.txt,900,1.0,0.840743412297232,143.468673005822
BST_900_1a.txt,900,1.0,0.851792273525107,142.709157261472
BST_900_1a.txt,900,1.0,0.862902345581585,141.980793395344
BST_900_1a.txt,900,1.0,0.874034634658475,141.263648281417
BST_900_1a.txt,900,1.0,0.885183781796326,140.555007239434
BST_900_1a.txt,900,1.0,0.896392346220065,139.879882330483
BST_900_1a.txt,900,1.0,0.907695334532196,139.262161076539
BST_900_1a.txt,900,1.0,0.919091228367982,138.706448135465
BST_900_1a.txt,900,1.0,0.930510183980522,138.166368536811
BST_900_1a.txt,900,1.0,0.941907483995254,137.609951615133
BST_900_1a.txt,900,1.0,0.953289889696481,137.042307690116
BST_900_1a.txt,900,1.0,0.964682718980078,136.481393759153
BST_900_1a.txt,900,1.0,0.976089671860648,135.929955932322
BST_900_1a.txt,900,1.0,0.987493657128823,135.375746831603
BST_900_1a.txt,900,1.0,0.998865372341769,134.798161469309
BST_900_1a.txt,900,1.0,1.0101929664275,134.189968962538
BST_900_1a.txt,900,1.0,1.02151593737865,133.577926047907
BST_900_1a.txt,900,1.0,1.03290119824095,133.007860673066
BST_900_1a.txt,900,1.0,1.04436937521527,132.498931815673
BST_900_1a.txt,900,1.0,1.05587623637851,132.020812621096
BST_900_1a.txt,900,1.0,1.06741018425857,131.565544118701
BST_900_1a.txt,900,1.0,1.07899399256444,131.156126678633
BST_900_1a.txt,900,1.0,1.09062520821422,130.79442389935
BST_900_1a.txt,900,1.0,1.10226339231903,130.439957522801
BST_900_1a.txt,900,1.0,1.11386804668148,130.049643631833
BST_900_1a.txt,900,1.0,1.12545298224421,129.639094690688
BST_900_1a.txt,900,1.0,1.13704167289525,129.231781213843
BST_900_1a.txt,900,1.0,1.14860670986011,128.802659793032
BST_900_1a.txt,900,1.0,1.15998129107591,128.260125099316
BST_900_1b.txt,900,1.0,0.0,54.5378855094789
BST_900_1b.txt,900,1.0,0.0012439904169348,56.6615869834869
BST_900_1b.txt,900,1.0,0.0025189844377921,58.7848299418031
BST_900_1b.txt,900,1.0,0.0038732337349382,60.9067799582439
BST_900_1b.txt,900,1.0,0.0052274830320843,63.0288292637584
BST_900_1b.txt,900,1.0,0.0066638410909793,65.149421904479
BST_900_1b.txt,900,1.0,0.0081373394193271,67.2694245159512
BST_900_1b.txt,900,1.0,0.0096299996439736,69.3891455088764
BST_900_1b.txt,900,1.0,0.0112428055869194,71.5064983981289
BST_900_1b.txt,900,1.0,0.0128556115298652,73.6239877231844
BST_900_1b.txt,900,1.0,0.0145720875491749,75.7392423248846
BST_900_1b.txt,900,1.0,0.0163484984807713,77.8532816353273
BST_900_1b.txt,900,1.0,0.0181613231242656,79.9665513208838
BST_900_1b.txt,900,1.0,0.0201354652211647,82.0758797269135
BST_900_1b.txt,900,1.0,0.0221096073180637,84.185395942664
BST_900_1b.txt,900,1.0,0.0242891570205714,86.2891613831363
BST_900_1b.txt,900,1.0,0.0265204750781499,88.3916496265112
BST_900_1b.txt,900,1.0,0.0288989566320175,90.4894904521399
BST_900_1b.txt,900,1.0,0.031429480742227,92.5825530769243
BST_900_1b.txt,900,1.0,0.0340429687621936,94.6727601134735
BST_900_1b.txt,900,1.0,0.0368774951238352,96.7549469577663
BST_900_1b.txt,900,1.0,0.0397580390942053,98.8354860079885
BST_900_1b.txt,900,1.0,0.0429199063734818,100.904405503833
BST_900_1b.txt,900,1.0,0.0461118411663375,102.972256309355
BST_900_1b.txt,900,1.0,0.0495776814054349,105.02751956236
BST_900_1b.txt,900,1.0,0.0530907969885667,107.080700000148
BST_900_1b.txt,900,1.0,0.0568872757517678,109.119423558117
BST_900_1b.txt,900,1.0,0.0607867008777776,111.152568779166
BST_900_1b.txt,900,1.0,0.0649586034387752,113.170242749055
BST_900_1b.txt,900,1.0,0.0693396752866418,115.174693405522
BST_900_1b.txt,900,1.0,0.0739332490542064,117.165745976121
BST_900_1b.txt,900,1.0,0.0788056378318883,119.137190427212
BST_900_1b.txt,900,1.0,0.083804310351123,121.099731724718
BST_900_1b.txt,900,1.0,0.0890566135362618,123.043000774252
BST_900_1b.txt,900,1.0,0.0945424981568659,124.966956931545
BST_900_1b.txt,900,1.0,0.100219106426864,126.874829378003
BST_900_1b.txt,900,1.0,0.106242791737588,128.750871224353
BST_900_1b.txt,900,1.0,0.112522567448671,130.60147756559
BST_900_1b.txt,900,1.0,0.119034534611255,132.427964556333
BST_900_1b.txt,900,1.0,0.125806368854274,134.226297802953
BST_900_1b.txt,900,1.0,0.132993392591002,135.974785539532
BST_900_1b.txt,900,1.0,0.140469742676945,137.685460532708
BST_900_1b.txt,900,1.0,0.14819000630752,139.363049663931
